Date;Moneda;valor
04/05/2016;JPY;0.0094
03/05/2016;JPY;0.0094
02/05/2016;JPY;0.0094
01/05/2016;JPY;0.0093
30/04/2016;JPY;0.0093
29/04/2016;JPY;0.0093
28/04/2016;JPY;0.0092
27/04/2016;JPY;0.009
26/04/2016;JPY;0.009
25/04/2016;JPY;0.009
24/04/2016;JPY;0.009
23/04/2016;JPY;0.009
22/04/2016;JPY;0.009
21/04/2016;JPY;0.0091
20/04/2016;JPY;0.0092
19/04/2016;JPY;0.0091
18/04/2016;JPY;0.0092
17/04/2016;JPY;0.0092
16/04/2016;JPY;0.0092
15/04/2016;JPY;0.0092
14/04/2016;JPY;0.0091
13/04/2016;JPY;0.0092
12/04/2016;JPY;0.0092
11/04/2016;JPY;0.0092
10/04/2016;JPY;0.0092
09/04/2016;JPY;0.0092
08/04/2016;JPY;0.0092
07/04/2016;JPY;0.0092
06/04/2016;JPY;0.0091
05/04/2016;JPY;0.009
04/04/2016;JPY;0.009
03/04/2016;JPY;0.0089
02/04/2016;JPY;0.0089
01/04/2016;JPY;0.0089
31/03/2016;JPY;0.0089
30/03/2016;JPY;0.0089
29/03/2016;JPY;0.0088
28/03/2016;JPY;0.0089
27/03/2016;JPY;0.0089
26/03/2016;JPY;0.0089
25/03/2016;JPY;0.0089
24/03/2016;JPY;0.0089
23/03/2016;JPY;0.0089
22/03/2016;JPY;0.009
21/03/2016;JPY;0.0089
20/03/2016;JPY;0.009
19/03/2016;JPY;0.009
18/03/2016;JPY;0.009
17/03/2016;JPY;0.009
16/03/2016;JPY;0.0088
15/03/2016;JPY;0.0089
14/03/2016;JPY;0.0088
13/03/2016;JPY;0.0088
12/03/2016;JPY;0.0088
11/03/2016;JPY;0.0088
10/03/2016;JPY;0.0088
09/03/2016;JPY;0.0089
08/03/2016;JPY;0.0089
07/03/2016;JPY;0.0088
06/03/2016;JPY;0.0088
05/03/2016;JPY;0.0088
04/03/2016;JPY;0.0088
03/03/2016;JPY;0.0088
02/03/2016;JPY;0.0087
01/03/2016;JPY;0.0088
29/02/2016;JPY;0.0088
28/02/2016;JPY;0.0088
27/02/2016;JPY;0.0088
26/02/2016;JPY;0.0088
25/02/2016;JPY;0.0089
24/02/2016;JPY;0.0089
23/02/2016;JPY;0.0089
22/02/2016;JPY;0.0088
21/02/2016;JPY;0.0088
20/02/2016;JPY;0.0088
19/02/2016;JPY;0.0088
18/02/2016;JPY;0.0088
17/02/2016;JPY;0.0088
16/02/2016;JPY;0.0088
15/02/2016;JPY;0.0088
14/02/2016;JPY;0.0089
13/02/2016;JPY;0.0089
12/02/2016;JPY;0.0089
11/02/2016;JPY;0.0089
10/02/2016;JPY;0.0087
09/02/2016;JPY;0.0087
08/02/2016;JPY;0.0086
07/02/2016;JPY;0.0086
06/02/2016;JPY;0.0086
05/02/2016;JPY;0.0086
04/02/2016;JPY;0.0085
03/02/2016;JPY;0.0084
02/02/2016;JPY;0.0083
01/02/2016;JPY;0.0082
31/01/2016;JPY;0.0083
30/01/2016;JPY;0.0083
29/01/2016;JPY;0.0083
28/01/2016;JPY;0.0084
27/01/2016;JPY;0.0084
26/01/2016;JPY;0.0085
25/01/2016;JPY;0.0084
24/01/2016;JPY;0.0085
23/01/2016;JPY;0.0085
22/01/2016;JPY;0.0085
21/01/2016;JPY;0.0085
20/01/2016;JPY;0.0086
19/01/2016;JPY;0.0085
18/01/2016;JPY;0.0085
17/01/2016;JPY;0.0085
16/01/2016;JPY;0.0085
15/01/2016;JPY;0.0085
14/01/2016;JPY;0.0085
13/01/2016;JPY;0.0085
12/01/2016;JPY;0.0085
11/01/2016;JPY;0.0085
10/01/2016;JPY;0.0085
09/01/2016;JPY;0.0085
08/01/2016;JPY;0.0085
07/01/2016;JPY;0.0085
06/01/2016;JPY;0.0084
05/01/2016;JPY;0.0084
04/01/2016;JPY;0.0084
03/01/2016;JPY;0.0083
02/01/2016;JPY;0.0083
01/01/2016;JPY;0.0083
31/12/2015;JPY;0.0083
30/12/2015;JPY;0.0083
29/12/2015;JPY;0.0083
28/12/2015;JPY;0.0083
27/12/2015;JPY;0.0083
26/12/2015;JPY;0.0083
25/12/2015;JPY;0.0083
24/12/2015;JPY;0.0083
23/12/2015;JPY;0.0083
22/12/2015;JPY;0.0083
21/12/2015;JPY;0.0082
20/12/2015;JPY;0.0082
19/12/2015;JPY;0.0082
18/12/2015;JPY;0.0082
17/12/2015;JPY;0.0082
16/12/2015;JPY;0.0082
15/12/2015;JPY;0.0083
14/12/2015;JPY;0.0083
13/12/2015;JPY;0.0082
12/12/2015;JPY;0.0082
11/12/2015;JPY;0.0082
10/12/2015;JPY;0.0082
09/12/2015;JPY;0.0082
08/12/2015;JPY;0.0081
07/12/2015;JPY;0.0081
06/12/2015;JPY;0.0081
05/12/2015;JPY;0.0081
04/12/2015;JPY;0.0081
03/12/2015;JPY;0.0081
02/12/2015;JPY;0.0081
01/12/2015;JPY;0.0081
30/11/2015;JPY;0.0081
29/11/2015;JPY;0.0082
28/11/2015;JPY;0.0082
27/11/2015;JPY;0.0082
26/11/2015;JPY;0.0082
25/11/2015;JPY;0.0081
24/11/2015;JPY;0.0082
23/11/2015;JPY;0.0081
22/11/2015;JPY;0.0081
21/11/2015;JPY;0.0081
20/11/2015;JPY;0.0081
19/11/2015;JPY;0.0081
18/11/2015;JPY;0.0081
17/11/2015;JPY;0.0081
16/11/2015;JPY;0.0081
15/11/2015;JPY;0.0082
14/11/2015;JPY;0.0082
14/11/2020;AUD;0.7248
13/11/2020;AUD;0.7248
12/11/2020;AUD;0.725
11/11/2020;AUD;0.7276
10/11/2020;AUD;0.7272
09/11/2020;AUD;0.732
08/11/2020;AUD;0.7256
07/11/2020;AUD;0.7256
06/11/2020;AUD;0.7256
05/11/2020;AUD;0.7248
04/11/2020;AUD;0.7171
03/11/2020;AUD;0.7133
02/11/2020;AUD;0.7048
01/11/2020;AUD;0.7063
31/10/2020;AUD;0.7063
30/10/2020;AUD;0.7063
29/10/2020;AUD;0.702
28/10/2020;AUD;0.7063
27/10/2020;AUD;0.7134
26/10/2020;AUD;0.7123
25/10/2020;AUD;0.7152
24/10/2020;AUD;0.7152
23/10/2020;AUD;0.7152
22/10/2020;AUD;0.7102
21/10/2020;AUD;0.7083
20/10/2020;AUD;0.7029
19/10/2020;AUD;0.711
18/10/2020;AUD;0.7092
17/10/2020;AUD;0.7092
16/10/2020;AUD;0.7092
15/10/2020;AUD;0.7067
14/10/2020;AUD;0.7174
13/10/2020;AUD;0.7186
12/10/2020;AUD;0.7213
11/10/2020;AUD;0.719
10/10/2020;AUD;0.719
09/10/2020;AUD;0.719
08/10/2020;AUD;0.7165
07/10/2020;AUD;0.7133
06/10/2020;AUD;0.7161
05/10/2020;AUD;0.7185
04/10/2020;AUD;0.7165
03/10/2020;AUD;0.7165
02/10/2020;AUD;0.7165
01/10/2020;AUD;0.7201
30/09/2020;AUD;0.7123
29/09/2020;AUD;0.713
28/09/2020;AUD;0.7067
27/09/2020;AUD;0.703
26/09/2020;AUD;0.703
25/09/2020;AUD;0.703
24/09/2020;AUD;0.7041
23/09/2020;AUD;0.7112
22/09/2020;AUD;0.7208
21/09/2020;AUD;0.7258
20/09/2020;AUD;0.7285
19/09/2020;AUD;0.7285
18/09/2020;AUD;0.7285
17/09/2020;AUD;0.7304
16/09/2020;AUD;0.7338
15/09/2020;AUD;0.7332
14/09/2020;AUD;0.7274
13/09/2020;AUD;0.7297
12/09/2020;AUD;0.7297
11/09/2020;AUD;0.7297
10/09/2020;AUD;0.7277
09/09/2020;AUD;0.7239
08/09/2020;AUD;0.7236
07/09/2020;AUD;0.7284
06/09/2020;AUD;0.7269
05/09/2020;AUD;0.7269
04/09/2020;AUD;0.7269
03/09/2020;AUD;0.7283
02/09/2020;AUD;0.7335
01/09/2020;AUD;0.738
31/08/2020;AUD;0.7364
30/08/2020;AUD;0.7348
29/08/2020;AUD;0.7348
28/08/2020;AUD;0.7348
27/08/2020;AUD;0.7247
26/08/2020;AUD;0.7201
25/08/2020;AUD;0.7172
24/08/2020;AUD;0.72
23/08/2020;AUD;0.7158
22/08/2020;AUD;0.7158
21/08/2020;AUD;0.7158
20/08/2020;AUD;0.7163
19/08/2020;AUD;0.7264
18/08/2020;AUD;0.7239
17/08/2020;AUD;0.719
16/08/2020;AUD;0.7149
15/08/2020;AUD;0.7149
14/08/2020;AUD;0.7149
13/08/2020;AUD;0.7162
12/08/2020;AUD;0.7128
11/08/2020;AUD;0.7182
10/08/2020;AUD;0.7153
09/08/2020;AUD;0.7204
08/08/2020;AUD;0.7204
07/08/2020;AUD;0.7204
06/08/2020;AUD;0.7181
05/08/2020;AUD;0.7221
04/08/2020;AUD;0.7132
03/08/2020;AUD;0.7103
02/08/2020;AUD;0.7186
01/08/2020;AUD;0.7186
31/07/2020;AUD;0.7186
30/07/2020;AUD;0.714
29/07/2020;AUD;0.7172
28/07/2020;AUD;0.7139
27/07/2020;AUD;0.7139
26/07/2020;AUD;0.7088
25/07/2020;AUD;0.7088
24/07/2020;AUD;0.7088
23/07/2020;AUD;0.7121
22/07/2020;AUD;0.7174
21/07/2020;AUD;0.7084
20/07/2020;AUD;0.6998
19/07/2020;AUD;0.6985
18/07/2020;AUD;0.6985
17/07/2020;AUD;0.6985
16/07/2020;AUD;0.6986
15/07/2020;AUD;0.7024
14/07/2020;AUD;0.6958
13/07/2020;AUD;0.6973
12/07/2020;AUD;0.694
11/07/2020;AUD;0.694
10/07/2020;AUD;0.694
09/07/2020;AUD;0.6984
08/07/2020;AUD;0.6949
07/07/2020;AUD;0.6943
06/07/2020;AUD;0.6978
05/07/2020;AUD;0.6939
04/07/2020;AUD;0.6939
03/07/2020;AUD;0.6939
02/07/2020;AUD;0.6926
01/07/2020;AUD;0.6885
30/06/2020;AUD;0.6851
29/06/2020;AUD;0.6878
28/06/2020;AUD;0.6874
27/06/2020;AUD;0.6874
26/06/2020;AUD;0.6874
25/06/2020;AUD;0.6862
24/06/2020;AUD;0.6902
23/06/2020;AUD;0.6956
22/06/2020;AUD;0.6883
21/06/2020;AUD;0.6894
20/06/2020;AUD;0.6894
19/06/2020;AUD;0.6894
18/06/2020;AUD;0.6861
17/06/2020;AUD;0.6894
16/06/2020;AUD;0.6927
15/06/2020;AUD;0.683
14/06/2020;AUD;0.6873
13/06/2020;AUD;0.6873
12/06/2020;AUD;0.6873
11/06/2020;AUD;0.6911
10/06/2020;AUD;0.7013
09/06/2020;AUD;0.6943
08/06/2020;AUD;0.6985
07/06/2020;AUD;0.6982
06/06/2020;AUD;0.6982
05/06/2020;AUD;0.6982
04/06/2020;AUD;0.6912
03/06/2020;AUD;0.6876
02/06/2020;AUD;0.6851
01/06/2020;AUD;0.6742
31/05/2020;AUD;0.6676
30/05/2020;AUD;0.6676
29/05/2020;AUD;0.6676
28/05/2020;AUD;0.6627
27/05/2020;AUD;0.6635
26/05/2020;AUD;0.6636
25/05/2020;AUD;0.6542
24/05/2020;AUD;0.6532
23/05/2020;AUD;0.6532
22/05/2020;AUD;0.6532
21/05/2020;AUD;0.6583
20/05/2020;AUD;0.658
19/05/2020;AUD;0.6537
18/05/2020;AUD;0.6472
17/05/2020;AUD;0.6425
16/05/2020;AUD;0.6425
15/05/2020;AUD;0.6425
14/05/2020;AUD;0.6422
13/05/2020;AUD;0.6517
12/05/2020;AUD;0.6531
11/05/2020;AUD;0.6478
10/05/2020;AUD;0.6527
09/05/2020;AUD;0.6527
08/05/2020;AUD;0.6527
07/05/2020;AUD;0.6455
06/05/2020;AUD;0.634
05/05/2020;AUD;0.6445
04/05/2020;AUD;0.6428
03/05/2020;AUD;0.6553
02/05/2020;AUD;0.6553
01/05/2020;AUD;0.6553
30/04/2020;AUD;0.6553
29/04/2020;AUD;0.651
28/04/2020;AUD;0.65
27/04/2020;AUD;0.6461
26/04/2020;AUD;0.6374
25/04/2020;AUD;0.6374
24/04/2020;AUD;0.6374
23/04/2020;AUD;0.6367
22/04/2020;AUD;0.6318
21/04/2020;AUD;0.6276
20/04/2020;AUD;0.6356
19/04/2020;AUD;0.6355
18/04/2020;AUD;0.6355
17/04/2020;AUD;0.6355
16/04/2020;AUD;0.6306
15/04/2020;AUD;0.6303
14/04/2020;AUD;0.6397
13/04/2020;AUD;0.623
12/04/2020;AUD;0.623
11/04/2020;AUD;0.623
10/04/2020;AUD;0.623
09/04/2020;AUD;0.623
08/04/2020;AUD;0.6178
07/04/2020;AUD;0.6192
06/04/2020;AUD;0.6066
05/04/2020;AUD;0.599
04/04/2020;AUD;0.599
03/04/2020;AUD;0.599
02/04/2020;AUD;0.6069
01/04/2020;AUD;0.6058
31/03/2020;AUD;0.6098
30/03/2020;AUD;0.6123
29/03/2020;AUD;0.6028
28/03/2020;AUD;0.6028
27/03/2020;AUD;0.6028
26/03/2020;AUD;0.6046
25/03/2020;AUD;0.6017
24/03/2020;AUD;0.592
23/03/2020;AUD;0.5802
22/03/2020;AUD;0.5875
21/03/2020;AUD;0.5875
20/03/2020;AUD;0.5875
19/03/2020;AUD;0.5796
18/03/2020;AUD;0.5889
17/03/2020;AUD;0.6005
16/03/2020;AUD;0.6131
15/03/2020;AUD;0.6279
14/03/2020;AUD;0.6279
13/03/2020;AUD;0.6279
12/03/2020;AUD;0.636
11/03/2020;AUD;0.6519
10/03/2020;AUD;0.6555
09/03/2020;AUD;0.6611
08/03/2020;AUD;0.6628
07/03/2020;AUD;0.6628
06/03/2020;AUD;0.6628
05/03/2020;AUD;0.6613
04/03/2020;AUD;0.6624
03/03/2020;AUD;0.6574
02/03/2020;AUD;0.6543
01/03/2020;AUD;0.6505
29/02/2020;AUD;0.6505
28/02/2020;AUD;0.6505
27/02/2020;AUD;0.6576
26/02/2020;AUD;0.6565
25/02/2020;AUD;0.6593
24/02/2020;AUD;0.6603
23/02/2020;AUD;0.6601
22/02/2020;AUD;0.6601
21/02/2020;AUD;0.6601
20/02/2020;AUD;0.6622
19/02/2020;AUD;0.6691
18/02/2020;AUD;0.6679
17/02/2020;AUD;0.6718
16/02/2020;AUD;0.6713
15/02/2020;AUD;0.6713
14/02/2020;AUD;0.6713
13/02/2020;AUD;0.6734
12/02/2020;AUD;0.6747
11/02/2020;AUD;0.6704
10/02/2020;AUD;0.6688
09/02/2020;AUD;0.6681
08/02/2020;AUD;0.6681
07/02/2020;AUD;0.6681
06/02/2020;AUD;0.6758
05/02/2020;AUD;0.6763
04/02/2020;AUD;0.6721
03/02/2020;AUD;0.6698
02/02/2020;AUD;0.6701
01/02/2020;AUD;0.6701
31/01/2020;AUD;0.6701
30/01/2020;AUD;0.672
29/01/2020;AUD;0.6749
28/01/2020;AUD;0.6756
27/01/2020;AUD;0.6768
26/01/2020;AUD;0.6843
25/01/2020;AUD;0.6843
24/01/2020;AUD;0.6843
23/01/2020;AUD;0.6868
22/01/2020;AUD;0.6851
21/01/2020;AUD;0.6871
20/01/2020;AUD;0.6862
19/01/2020;AUD;0.689
18/01/2020;AUD;0.689
17/01/2020;AUD;0.689
16/01/2020;AUD;0.6931
15/01/2020;AUD;0.6883
14/01/2020;AUD;0.6899
13/01/2020;AUD;0.6903
12/01/2020;AUD;0.6875
11/01/2020;AUD;0.6875
10/01/2020;AUD;0.6875
09/01/2020;AUD;0.6861
08/01/2020;AUD;0.6863
07/01/2020;AUD;0.6875
06/01/2020;AUD;0.6945
05/01/2020;AUD;0.6953
04/01/2020;AUD;0.6953
03/01/2020;AUD;0.6953
02/01/2020;AUD;0.6993
01/01/2020;AUD;0.7023
31/12/2019;AUD;0.7023
30/12/2019;AUD;0.6997
29/12/2019;AUD;0.6972
28/12/2019;AUD;0.6972
27/12/2019;AUD;0.6972
26/12/2019;AUD;0.6917
25/12/2019;AUD;0.6917
24/12/2019;AUD;0.6917
23/12/2019;AUD;0.6918
22/12/2019;AUD;0.6898
21/12/2019;AUD;0.6898
20/12/2019;AUD;0.6898
19/12/2019;AUD;0.6867
18/12/2019;AUD;0.685
17/12/2019;AUD;0.685
16/12/2019;AUD;0.689
15/12/2019;AUD;0.6915
14/12/2019;AUD;0.6915
13/12/2019;AUD;0.6915
12/12/2019;AUD;0.689
11/12/2019;AUD;0.6839
10/12/2019;AUD;0.6806
09/12/2019;AUD;0.6825
08/12/2019;AUD;0.6852
07/12/2019;AUD;0.6852
06/12/2019;AUD;0.6852
05/12/2019;AUD;0.6827
04/12/2019;AUD;0.6839
03/12/2019;AUD;0.684
02/12/2019;AUD;0.6788
01/12/2019;AUD;0.6767
30/11/2019;AUD;0.6767
29/11/2019;AUD;0.6767
28/11/2019;AUD;0.6771
27/11/2019;AUD;0.6787
26/11/2019;AUD;0.6781
25/11/2019;AUD;0.6782
24/11/2019;AUD;0.6789
23/11/2019;AUD;0.6789
22/11/2019;AUD;0.6789
21/11/2019;AUD;0.6812
20/11/2019;AUD;0.6815
19/11/2019;AUD;0.6823
18/11/2019;AUD;0.681
17/11/2019;AUD;0.6802
16/11/2019;AUD;0.6802
15/11/2019;AUD;0.6802
14/11/2019;AUD;0.6783
13/11/2019;AUD;0.6825
12/11/2019;AUD;0.6847
11/11/2019;AUD;0.6856
10/11/2019;AUD;0.6868
09/11/2019;AUD;0.6868
08/11/2019;AUD;0.6868
07/11/2019;AUD;0.6898
06/11/2019;AUD;0.6901
05/11/2019;AUD;0.6909
04/11/2019;AUD;0.6906
03/11/2019;AUD;0.6897
02/11/2019;AUD;0.6897
01/11/2019;AUD;0.6897
31/10/2019;AUD;0.6912
30/10/2019;AUD;0.6856
29/10/2019;AUD;0.6855
28/10/2019;AUD;0.6825
27/10/2019;AUD;0.6827
26/10/2019;AUD;0.6827
25/10/2019;AUD;0.6827
24/10/2019;AUD;0.6838
23/10/2019;AUD;0.6844
22/10/2019;AUD;0.6855
21/10/2019;AUD;0.688
20/10/2019;AUD;0.6846
19/10/2019;AUD;0.6846
18/10/2019;AUD;0.6846
17/10/2019;AUD;0.682
16/10/2019;AUD;0.6725
15/10/2019;AUD;0.6756
14/10/2019;AUD;0.6757
13/10/2019;AUD;0.6797
12/10/2019;AUD;0.6797
11/10/2019;AUD;0.6797
10/10/2019;AUD;0.6764
09/10/2019;AUD;0.6744
08/10/2019;AUD;0.6746
07/10/2019;AUD;0.6738
06/10/2019;AUD;0.6758
05/10/2019;AUD;0.6758
04/10/2019;AUD;0.6758
03/10/2019;AUD;0.6721
02/10/2019;AUD;0.6682
01/10/2019;AUD;0.6697
30/09/2019;AUD;0.6752
29/09/2019;AUD;0.6755
28/09/2019;AUD;0.6755
27/09/2019;AUD;0.6755
26/09/2019;AUD;0.6768
25/09/2019;AUD;0.6764
24/09/2019;AUD;0.6797
23/09/2019;AUD;0.6771
22/09/2019;AUD;0.6791
21/09/2019;AUD;0.6791
20/09/2019;AUD;0.6791
19/09/2019;AUD;0.6793
18/09/2019;AUD;0.6844
17/09/2019;AUD;0.6839
16/09/2019;AUD;0.6871
15/09/2019;AUD;0.6881
14/09/2019;AUD;0.6881
13/09/2019;AUD;0.6881
12/09/2019;AUD;0.6876
11/09/2019;AUD;0.6868
10/09/2019;AUD;0.6856
09/09/2019;AUD;0.6867
08/09/2019;AUD;0.6834
07/09/2019;AUD;0.6834
06/09/2019;AUD;0.6834
05/09/2019;AUD;0.6822
04/09/2019;AUD;0.6791
03/09/2019;AUD;0.6732
02/09/2019;AUD;0.6713
01/09/2019;AUD;0.673
31/08/2019;AUD;0.673
30/08/2019;AUD;0.673
29/08/2019;AUD;0.675
28/08/2019;AUD;0.6745
27/08/2019;AUD;0.6766
26/08/2019;AUD;0.6766
25/08/2019;AUD;0.6749
24/08/2019;AUD;0.6749
23/08/2019;AUD;0.6749
22/08/2019;AUD;0.6766
21/08/2019;AUD;0.6797
20/08/2019;AUD;0.6776
19/08/2019;AUD;0.678
18/08/2019;AUD;0.6787
17/08/2019;AUD;0.6787
16/08/2019;AUD;0.6787
15/08/2019;AUD;0.6781
14/08/2019;AUD;0.6748
13/08/2019;AUD;0.6765
12/08/2019;AUD;0.6748
11/08/2019;AUD;0.6806
10/08/2019;AUD;0.6806
09/08/2019;AUD;0.6806
08/08/2019;AUD;0.6791
07/08/2019;AUD;0.6737
06/08/2019;AUD;0.6794
05/08/2019;AUD;0.6769
04/08/2019;AUD;0.6786
03/08/2019;AUD;0.6786
02/08/2019;AUD;0.6786
01/08/2019;AUD;0.684
31/07/2019;AUD;0.6894
30/07/2019;AUD;0.689
29/07/2019;AUD;0.6902
28/07/2019;AUD;0.6926
27/07/2019;AUD;0.6926
26/07/2019;AUD;0.6926
25/07/2019;AUD;0.6972
24/07/2019;AUD;0.698
23/07/2019;AUD;0.7028
22/07/2019;AUD;0.7048
21/07/2019;AUD;0.7055
20/07/2019;AUD;0.7055
19/07/2019;AUD;0.7055
18/07/2019;AUD;0.7035
17/07/2019;AUD;0.7005
16/07/2019;AUD;0.7034
15/07/2019;AUD;0.7033
14/07/2019;AUD;0.6989
13/07/2019;AUD;0.6989
12/07/2019;AUD;0.6989
11/07/2019;AUD;0.6986
10/07/2019;AUD;0.6922
09/07/2019;AUD;0.6932
08/07/2019;AUD;0.6984
07/07/2019;AUD;0.7013
06/07/2019;AUD;0.7013
05/07/2019;AUD;0.7013
04/07/2019;AUD;0.7022
03/07/2019;AUD;0.7017
02/07/2019;AUD;0.6995
01/07/2019;AUD;0.6994
30/06/2019;AUD;0.7006
29/06/2019;AUD;0.7006
28/06/2019;AUD;0.7006
27/06/2019;AUD;0.6996
26/06/2019;AUD;0.698
25/06/2019;AUD;0.6969
24/06/2019;AUD;0.6954
23/06/2019;AUD;0.6906
22/06/2019;AUD;0.6906
21/06/2019;AUD;0.6906
20/06/2019;AUD;0.6927
19/06/2019;AUD;0.6874
18/06/2019;AUD;0.6843
17/06/2019;AUD;0.6869
16/06/2019;AUD;0.6901
15/06/2019;AUD;0.6901
14/06/2019;AUD;0.6901
13/06/2019;AUD;0.6911
12/06/2019;AUD;0.695
11/06/2019;AUD;0.6956
10/06/2019;AUD;0.6961
09/06/2019;AUD;0.697
08/06/2019;AUD;0.697
07/06/2019;AUD;0.697
06/06/2019;AUD;0.6984
05/06/2019;AUD;0.6986
04/06/2019;AUD;0.6977
03/06/2019;AUD;0.6957
02/06/2019;AUD;0.6911
01/06/2019;AUD;0.6911
31/05/2019;AUD;0.6911
30/05/2019;AUD;0.6916
29/05/2019;AUD;0.6922
28/05/2019;AUD;0.6925
27/05/2019;AUD;0.6926
26/05/2019;AUD;0.6903
25/05/2019;AUD;0.6903
24/05/2019;AUD;0.6903
23/05/2019;AUD;0.6876
22/05/2019;AUD;0.6887
21/05/2019;AUD;0.688
20/05/2019;AUD;0.6918
19/05/2019;AUD;0.688
18/05/2019;AUD;0.688
17/05/2019;AUD;0.688
16/05/2019;AUD;0.691
15/05/2019;AUD;0.6918
14/05/2019;AUD;0.6946
13/05/2019;AUD;0.6966
12/05/2019;AUD;0.6993
11/05/2019;AUD;0.6993
10/05/2019;AUD;0.6993
09/05/2019;AUD;0.6976
08/05/2019;AUD;0.7007
07/05/2019;AUD;0.7015
06/05/2019;AUD;0.699
05/05/2019;AUD;0.6997
04/05/2019;AUD;0.6997
03/05/2019;AUD;0.6997
02/05/2019;AUD;0.7021
01/05/2019;AUD;0.705
30/04/2019;AUD;0.705
29/04/2019;AUD;0.7046
28/04/2019;AUD;0.7036
27/04/2019;AUD;0.7036
26/04/2019;AUD;0.7036
25/04/2019;AUD;0.6993
24/04/2019;AUD;0.704
23/04/2019;AUD;0.7111
22/04/2019;AUD;0.7157
21/04/2019;AUD;0.7157
20/04/2019;AUD;0.7157
19/04/2019;AUD;0.7157
18/04/2019;AUD;0.7157
17/04/2019;AUD;0.7193
16/04/2019;AUD;0.717
15/04/2019;AUD;0.7178
14/04/2019;AUD;0.7178
13/04/2019;AUD;0.7178
12/04/2019;AUD;0.7178
11/04/2019;AUD;0.7147
10/04/2019;AUD;0.7145
09/04/2019;AUD;0.7146
08/04/2019;AUD;0.7107
07/04/2019;AUD;0.7115
06/04/2019;AUD;0.7115
05/04/2019;AUD;0.7115
04/04/2019;AUD;0.7109
03/04/2019;AUD;0.7119
02/04/2019;AUD;0.7081
01/04/2019;AUD;0.7123
31/03/2019;AUD;0.7101
30/03/2019;AUD;0.7101
29/03/2019;AUD;0.7101
28/03/2019;AUD;0.7078
27/03/2019;AUD;0.7088
26/03/2019;AUD;0.7132
25/03/2019;AUD;0.7109
24/03/2019;AUD;0.7098
23/03/2019;AUD;0.7098
22/03/2019;AUD;0.7098
21/03/2019;AUD;0.7124
20/03/2019;AUD;0.7097
19/03/2019;AUD;0.7105
18/03/2019;AUD;0.7102
17/03/2019;AUD;0.7073
16/03/2019;AUD;0.7073
15/03/2019;AUD;0.7073
14/03/2019;AUD;0.7046
13/03/2019;AUD;0.7062
12/03/2019;AUD;0.708
11/03/2019;AUD;0.7056
10/03/2019;AUD;0.703
09/03/2019;AUD;0.703
08/03/2019;AUD;0.703
07/03/2019;AUD;0.7038
06/03/2019;AUD;0.7034
05/03/2019;AUD;0.7073
04/03/2019;AUD;0.709
03/03/2019;AUD;0.7114
02/03/2019;AUD;0.7114
01/03/2019;AUD;0.7114
28/02/2019;AUD;0.714
27/02/2019;AUD;0.7157
26/02/2019;AUD;0.7147
25/02/2019;AUD;0.7173
24/02/2019;AUD;0.7112
23/02/2019;AUD;0.7112
22/02/2019;AUD;0.7112
21/02/2019;AUD;0.711
20/02/2019;AUD;0.7159
19/02/2019;AUD;0.7112
18/02/2019;AUD;0.7158
17/02/2019;AUD;0.711
16/02/2019;AUD;0.711
15/02/2019;AUD;0.711
14/02/2019;AUD;0.711
13/02/2019;AUD;0.711
12/02/2019;AUD;0.7093
11/02/2019;AUD;0.7076
10/02/2019;AUD;0.7089
09/02/2019;AUD;0.7089
08/02/2019;AUD;0.7089
07/02/2019;AUD;0.7111
06/02/2019;AUD;0.7136
05/02/2019;AUD;0.7243
04/02/2019;AUD;0.722
03/02/2019;AUD;0.7265
02/02/2019;AUD;0.7265
01/02/2019;AUD;0.7265
31/01/2019;AUD;0.7277
30/01/2019;AUD;0.7195
29/01/2019;AUD;0.7159
28/01/2019;AUD;0.7175
27/01/2019;AUD;0.7118
26/01/2019;AUD;0.7118
25/01/2019;AUD;0.7118
24/01/2019;AUD;0.7103
23/01/2019;AUD;0.7134
22/01/2019;AUD;0.7131
21/01/2019;AUD;0.7151
20/01/2019;AUD;0.7194
19/01/2019;AUD;0.7194
18/01/2019;AUD;0.7194
17/01/2019;AUD;0.717
16/01/2019;AUD;0.7175
15/01/2019;AUD;0.7192
14/01/2019;AUD;0.7192
13/01/2019;AUD;0.7222
12/01/2019;AUD;0.7222
11/01/2019;AUD;0.7222
10/01/2019;AUD;0.7195
09/01/2019;AUD;0.7167
08/01/2019;AUD;0.7131
07/01/2019;AUD;0.7135
06/01/2019;AUD;0.7044
05/01/2019;AUD;0.7044
04/01/2019;AUD;0.7044
03/01/2019;AUD;0.6968
02/01/2019;AUD;0.7004
01/01/2019;AUD;0.7059
31/12/2018;AUD;0.7059
30/12/2018;AUD;0.7064
29/12/2018;AUD;0.7064
28/12/2018;AUD;0.7064
27/12/2018;AUD;0.704
26/12/2018;AUD;0.7048
25/12/2018;AUD;0.7048
24/12/2018;AUD;0.7048
23/12/2018;AUD;0.7098
22/12/2018;AUD;0.7098
21/12/2018;AUD;0.7098
20/12/2018;AUD;0.7135
19/12/2018;AUD;0.7182
18/12/2018;AUD;0.7196
17/12/2018;AUD;0.7177
16/12/2018;AUD;0.7164
15/12/2018;AUD;0.7164
14/12/2018;AUD;0.7164
13/12/2018;AUD;0.7229
12/12/2018;AUD;0.7212
11/12/2018;AUD;0.7212
10/12/2018;AUD;0.7212
09/12/2018;AUD;0.7212
